0.8052254,0.7905061,0.7344706,0.6746113,0.630111,0.5338498,0.381034,0.2837955,0.1925295,0.5045089,0.3305561,0.2134995,0.1071251,0.5225506,0.3595668,0.2530406,0.1531187,0.5723023,0.4664699,0.3942813,0.3218048
9.918615E-07,-0.06519649,-0.1095246,-0.1466178,-0.1856954,-0.1046273,-0.1544413,-0.186387,-0.2100894,-0.1087862,-0.1545049,-0.1868424,-0.2118479,-0.1178417,-0.1725581,-0.2061818,-0.2289899,-0.1302705,-0.1856678,-0.2099222,-0.2251894
0.4810653,0.3803992,0.2910359,0.218926,0.1484362,0.3479409,0.2925366,0.2589205,0.23648,0.4210482,0.4032891,0.3939286,0.3911867,0.4880165,0.5107781,0.528231,0.5418122,0.5486506,0.5990545,0.6336275,0.6601301
0.8051725,0.7920123,0.7361087,0.6762224,0.6299151,0.5352709,0.3841268,0.2863082,0.1940189,0.5056882,0.3336573,0.2174813,0.1113645,0.5234315,0.3611246,0.2550433,0.155382,0.5730312,0.4676712,0.3954268,0.3232158
9.799248E-07,-0.0661107,-0.110849,-0.1481901,-0.1874991,-0.1050781,-0.1557015,-0.1887616,-0.2133156,-0.1089814,-0.1548983,-0.187691,-0.2132415,-0.1178661,-0.1724039,-0.2055781,-0.2283566,-0.1303295,-0.1857295,-0.2097892,-0.2249879
0.4823208,0.3810208,0.291409,0.2194961,0.1492324,0.3477766,0.2918303,0.2583869,0.2354296,0.4209581,0.4036843,0.3952197,0.3929052,0.4880679,0.5116097,0.5299817,0.5440462,0.5489039,0.6002034,0.6354004,0.66238
0.8076084,0.7928144,0.7361661,0.6765339,0.6314279,0.5363857,0.384706,0.2880729,0.1967118,0.5066489,0.3341348,0.2181172,0.1116229,0.5242329,0.3609576,0.2557878,0.1563276,0.5739402,0.4690472,0.3973508,0.3250088
9.75218E-07,-0.06412227,-0.1077345,-0.1444099,-0.1830354,-0.1023734,-0.1520496,-0.1843652,-0.2084878,-0.1070905,-0.1527463,-0.1854607,-0.2108231,-0.1167025,-0.171318,-0.2048416,-0.2276998,-0.1296784,-0.1852273,-0.2094711,-0.2247101
0.4813076,0.3803223,0.2905813,0.2182878,0.1487254,0.3469794,0.2911354,0.2575831,0.2344706,0.4201393,0.4033282,0.3944944,0.3917341,0.4870183,0.5112778,0.5295029,0.543337,0.5475301,0.5993878,0.6345786,0.6615419
0.8089045,0.7928646,0.7356585,0.6766521,0.6309498,0.5353166,0.3838655,0.2878218,0.1971787,0.5058451,0.3341417,0.2179334,0.1111228,0.5235616,0.3614045,0.2559176,0.1559311,0.5733652,0.4692352,0.3972222,0.3243936
9.798403E-07,-0.06360232,-0.1066503,-0.1428284,-0.1808359,-0.1005098,-0.1493374,-0.1811198,-0.2048743,-0.105193,-0.1502078,-0.1828478,-0.208132,-0.114802,-0.1690784,-0.2029595,-0.2260217,-0.1277087,-0.1830674,-0.207545,-0.2229281
0.4816235,0.3801418,0.2911523,0.2192542,0.150009,0.3459277,0.2905959,0.2569509,0.2334621,0.4198073,0.4027306,0.3927777,0.3886962,0.4873366,0.5102594,0.5281034,0.5414847,0.5484058,0.5996788,0.6350375,0.6620559
0.8075674,0.7925501,0.7365218,0.6781784,0.6313894,0.5328857,0.3812262,0.2851036,0.1949456,0.5039856,0.331793,0.2158373,0.1097837,0.5219885,0.3601495,0.2547338,0.1552471,0.5716153,0.4661126,0.3944547,0.3224703
9.782322E-07,-0.06422243,-0.1074568,-0.1436952,-0.1816848,-0.1000425,-0.1486357,-0.1803191,-0.2039306,-0.1043952,-0.1488165,-0.1814462,-0.206801,-0.1138309,-0.1677439,-0.2019215,-0.2252298,-0.1266231,-0.1819348,-0.2065751,-0.2220479
0.481842,0.3803385,0.2912564,0.2190965,0.1494747,0.3465641,0.2905175,0.2565767,0.2332426,0.4200559,0.4026549,0.3929282,0.3895352,0.4871525,0.5106357,0.5283205,0.5417948,0.5480972,0.5994473,0.6346867,0.6616154
0.8071365,0.7927942,0.7371769,0.6781844,0.6315883,0.5327104,0.3805796,0.2842095,0.1938884,0.504137,0.3321158,0.2159397,0.1098981,0.5222012,0.3603272,0.2544273,0.1546344,0.5718353,0.4664517,0.3944041,0.3220994
9.78338E-07,-0.06444414,-0.1079432,-0.1444316,-0.182677,-0.1008622,-0.1498289,-0.1816149,-0.2052068,-0.1051942,-0.1500112,-0.1824748,-0.2076262,-0.1146245,-0.1687133,-0.2025834,-0.2256372,-0.1274493,-0.1827246,-0.2071844,-0.2224984
0.4811595,0.3810123,0.2926392,0.2215328,0.1522424,0.3492416,0.295,0.2623594,0.239535,0.4220038,0.40561,0.3973209,0.3948352,0.4884738,0.512724,0.5314158,0.5457674,0.5486331,0.6007028,0.6363292,0.6636465
0.8094972,0.793041,0.7371041,0.6782963,0.6313534,0.5336367,0.3801877,0.2839677,0.193705,0.5059758,0.3339872,0.2195533,0.1156031,0.5250364,0.3618011,0.256382,0.1567531,0.5765448,0.4725065,0.401101,0.3292172
9.755032E-07,-0.06494507,-0.1091105,-0.1460812,-0.1848949,-0.1038833,-0.1535523,-0.185792,-0.2097689,-0.1081146,-0.1533118,-0.1855061,-0.210516,-0.1172883,-0.1717274,-0.2050602,-0.2278691,-0.1298511,-0.1860487,-0.2105179,-0.2257531
0.4821205,0.3810152,0.2926854,0.2210012,0.150714,0.3490121,0.2951562,0.2624691,0.2397149,0.4222594,0.4064766,0.3972966,0.3936982,0.4889701,0.5129198,0.530755,0.5444036,0.5490037,0.6003541,0.6359841,0.6634152
0.8089601,0.7936723,0.737174,0.6782522,0.6326658,0.5329822,0.3800679,0.2832797,0.1926585,0.5053299,0.3332928,0.2191348,0.115139,0.5243886,0.3620325,0.2572858,0.1584236,0.5750842,0.4703937,0.3998696,0.3289962
9.84673E-07,-0.06558373,-0.1102064,-0.1475123,-0.1867724,-0.1039038,-0.153638,-0.1859563,-0.209928,-0.1078047,-0.1530415,-0.1855599,-0.210764,-0.1167048,-0.1709358,-0.2045995,-0.2276739,-0.1290338,-0.1846601,-0.209044,-0.224338
0.4788625,0.3795557,0.2930834,0.2226905,0.1517733,0.3496293,0.3058215,0.280035,0.2625781,0.4217641,0.4092781,0.4035623,0.4033042,0.4880031,0.5132781,0.5336934,0.5500534,0.5479362,0.59832,0.633378,0.6607289
0.8127025,0.7953539,0.738927,0.679103,0.6335682,0.5324266,0.3747826,0.2756741,0.1829425,0.5083134,0.3372034,0.2237101,0.1201811,0.5296635,0.3669865,0.2623118,0.1632113,0.5830314,0.4803407,0.4099254,0.3386992
1.003522E-06,-0.06332506,-0.1064669,-0.14279,-0.1808513,-0.09854069,-0.1459478,-0.1772175,-0.2007805,-0.1028587,-0.145974,-0.1776554,-0.2024564,-0.1119831,-0.1642508,-0.1959017,-0.2176866,-0.1244861,-0.1785665,-0.2013192,-0.2153218
0.4801521,0.3800003,0.2937998,0.2243492,0.1539884,0.3500892,0.3072045,0.2814579,0.2639114,0.4224834,0.4108217,0.4049622,0.4040473,0.488781,0.5139806,0.5340762,0.5499648,0.5484318,0.5979782,0.632828,0.6601689
0.8106487,0.7942361,0.7386156,0.6805204,0.6359267,0.5307317,0.3725651,0.2733298,0.1812772,0.5069358,0.3363171,0.2239006,0.1209856,0.5285358,0.3665531,0.2635549,0.1660529,0.5817124,0.478898,0.4100653,0.3405205
1.01435E-06,-0.06293189,-0.1062637,-0.1426884,-0.1809491,-0.09892026,-0.1460611,-0.1771697,-0.2005418,-0.1033367,-0.1464453,-0.1784277,-0.2033289,-0.1124008,-0.1643343,-0.1964794,-0.2186506,-0.1247192,-0.1783878,-0.201153,-0.215152
0.4798256,0.3792171,0.292687,0.2234955,0.1534986,0.3502451,0.3074535,0.2817611,0.2642086,0.4226754,0.4107855,0.4048583,0.4038703,0.488927,0.5142103,0.5343936,0.550235,0.5487639,0.5988786,0.6338758,0.661292
0.8103642,0.7938437,0.7382939,0.6798325,0.6352279,0.5315596,0.3731999,0.2738696,0.1815909,0.5078547,0.3371851,0.2245331,0.1213389,0.5294114,0.3676207,0.2642211,0.1660372,0.5825677,0.4804263,0.4112785,0.3412398
1.015641E-06,-0.06257756,-0.105547,-0.1417005,-0.1796752,-0.09851772,-0.1455912,-0.1766235,-0.1999615,-0.1031514,-0.1462257,-0.1781936,-0.2030721,-0.1124095,-0.1643658,-0.1965501,-0.2187168,-0.1248948,-0.1786101,-0.2014287,-0.2154511
0.4796197,0.3795999,0.2936888,0.2247643,0.1558217,0.351026,0.3101907,0.2857959,0.2682417,0.4219561,0.4103923,0.4049569,0.4036594,0.4876541,0.509496,0.527431,0.541852,0.5477121,0.5921898,0.6240006,0.6491146
0.8168018,0.7964222,0.7404357,0.6826771,0.6361677,0.5299331,0.3765988,0.2798192,0.1915677,0.5090389,0.3492067,0.2455619,0.1517746,0.5299931,0.3751556,0.2752341,0.1815313,0.5821135,0.4822387,0.414939,0.347907
9.073083E-07,-0.06078816,-0.102299,-0.1372177,-0.1732846,-0.08986782,-0.1344772,-0.1651926,-0.1884715,-0.09369613,-0.1337838,-0.1637431,-0.1872669,-0.1025546,-0.1504801,-0.1790006,-0.1989902,-0.1149858,-0.1645786,-0.1846752,-0.196905
0.4803546,0.3793783,0.2927973,0.2234325,0.1540793,0.3503962,0.309088,0.2855187,0.2688569,0.4214708,0.4108073,0.405664,0.4040438,0.4875746,0.5099965,0.5276787,0.541478,0.5478141,0.5931566,0.6247092,0.6489913
0.8117813,0.794204,0.7384225,0.6810127,0.6368179,0.532021,0.3771256,0.2787072,0.1890756,0.5109707,0.3515923,0.248372,0.1545715,0.5313641,0.3767043,0.2778043,0.184384,0.5829236,0.4835988,0.4162794,0.3482211
9.336155E-07,-0.06005913,-0.1010592,-0.1355177,-0.1711486,-0.09050024,-0.1349606,-0.1652084,-0.188143,-0.09460245,-0.1350883,-0.1650718,-0.188412,-0.1034756,-0.1515525,-0.1801645,-0.2001026,-0.1157818,-0.1654229,-0.1856132,-0.1978603
0.4821472,0.381582,0.2957549,0.2282852,0.164751,0.3552751,0.3222668,0.3036268,0.2891838,0.4242547,0.4141999,0.4092218,0.4059469,0.4892689,0.5072918,0.5192087,0.5266715,0.5492624,0.5881056,0.613891,0.6337731
0.812516,0.7950123,0.7388765,0.6830218,0.6356486,0.5269161,0.3798403,0.2871806,0.2030185,0.5079992,0.368405,0.2841437,0.2075755,0.5257683,0.3869117,0.2990957,0.2179193,0.5736874,0.4808141,0.4206467,0.3606687
7.30031E-07,-0.05433282,-0.08910164,-0.1183513,-0.14772,-0.06937362,-0.1065831,-0.1346248,-0.1569127,-0.07221393,-0.1054468,-0.1315158,-0.1527632,-0.08033109,-0.1200533,-0.1418687,-0.1581112,-0.09246076,-0.133673,-0.1490673,-0.1586291
0.4829433,0.3821686,0.2956812,0.2278035,0.1624978,0.3564298,0.3215225,0.3024614,0.2881323,0.4245239,0.4156749,0.41085,0.4080594,0.4886728,0.507112,0.5186005,0.5266131,0.5473608,0.5855134,0.6111276,0.6315327
0.8106685,0.7930982,0.7356431,0.6799757,0.6366771,0.5265353,0.3796486,0.2863069,0.2029083,0.5073692,0.3669184,0.2824093,0.206522,0.5248407,0.386709,0.2994911,0.2187514,0.5721481,0.479307,0.4181376,0.356814
7.664128E-07,-0.05560929,-0.09132203,-0.1211249,-0.1511966,-0.07267995,-0.1107199,-0.1387498,-0.1607175,-0.07486282,-0.1093627,-0.1356485,-0.1565352,-0.08225011,-0.1222065,-0.1444727,-0.160808,-0.09367666,-0.1347895,-0.15054,-0.160255
0.482174,0.3810018,0.2948108,0.2272607,0.1616878,0.3558241,0.3214559,0.3030367,0.2891618,0.424387,0.4158997,0.4108954,0.4076044,0.4887256,0.5071198,0.5190225,0.5269338,0.547299,0.5857285,0.6112842,0.6311489
0.8083587,0.7916973,0.7350612,0.6794382,0.6358744,0.5266786,0.3786935,0.284869,0.2006463,0.5074596,0.3683736,0.2839497,0.2071011,0.525237,0.3871244,0.2995454,0.2179211,0.5731215,0.4816915,0.4208834,0.359249
7.73326E-07,-0.05510392,-0.0910503,-0.1211752,-0.1516848,-0.07312874,-0.1114523,-0.1398135,-0.1622072,-0.07597096,-0.1110945,-0.1381403,-0.1597065,-0.08384582,-0.1246389,-0.1475695,-0.1644823,-0.09559473,-0.13797,-0.1543273,-0.1644353
0.4844285,0.3830253,0.2970223,0.231972,0.1715423,0.3579469,0.328236,0.3124353,0.2989641,0.4274294,0.4216682,0.4162393,0.4094016,0.4915277,0.5101427,0.5182403,0.519671,0.5493574,0.586711,0.6093504,0.6252072
0.8071677,0.7931468,0.7377099,0.68343,0.6336769,0.5239846,0.3822519,0.2942882,0.2151813,0.5058179,0.3750992,0.30312,0.2409041,0.5234854,0.3957317,0.3171113,0.2445928,0.5703301,0.4844239,0.4294243,0.3739281
6.533402E-07,-0.05285681,-0.08499692,-0.1117201,-0.1380961,-0.06177741,-0.09466436,-0.1202755,-0.1414737,-0.06389558,-0.09543753,-0.1207121,-0.1409075,-0.07144089,-0.1087086,-0.1294136,-0.14486,-0.08307064,-0.1223273,-0.1376117,-0.1471848
0.4857991,0.3846084,0.2988739,0.2341601,0.1729516,0.3580578,0.3292425,0.3136362,0.3005619,0.4273162,0.4204916,0.4158687,0.4106444,0.491387,0.5092637,0.5178193,0.5199676,0.5494987,0.5858822,0.6091102,0.6255934
0.8070738,0.7940289,0.7381432,0.6835092,0.6359736,0.5250905,0.3828289,0.2927415,0.2121643,0.50729,0.3766875,0.3034213,0.2400232,0.5246831,0.3961632,0.3178209,0.2460141,0.5708411,0.4821145,0.427131,0.3723755
6.862383E-07,-0.05435097,-0.08762576,-0.1152518,-0.1426084,-0.064744,-0.09911676,-0.1257013,-0.1473928,-0.06625382,-0.09883803,-0.1244755,-0.1449184,-0.07320536,-0.1109539,-0.1314676,-0.1467358,-0.08439141,-0.1236694,-0.1386756,-0.1480097
0.4824674,0.3830494,0.2985926,0.2391248,0.1843218,0.3594024,0.3329068,0.3175323,0.3034759,0.4287952,0.4246499,0.42328,0.4194347,0.4928483,0.5102139,0.5178918,0.5183259,0.5514845,0.5862722,0.6067353,0.6202438
0.8025565,0.7875811,0.7341394,0.6819953,0.6341116,0.5196687,0.3836154,0.2992903,0.2230958,0.5038553,0.3763757,0.3102769,0.254645,0.5232764,0.4051667,0.3351454,0.2715163,0.5702974,0.4868456,0.4365688,0.3868155
6.232215E-07,-0.04985516,-0.08121644,-0.1077455,-0.1343277,-0.06190246,-0.09585762,-0.1224952,-0.1442729,-0.06536165,-0.09843494,-0.1244584,-0.1447103,-0.07376046,-0.1109278,-0.1308936,-0.1454387,-0.08610122,-0.1238661,-0.1382219,-0.147104
0.4841231,0.3853068,0.3008188,0.2395896,0.1832118,0.3599561,0.3325352,0.3175724,0.3050648,0.4284273,0.4232282,0.4214014,0.4186807,0.492102,0.5089956,0.5175658,0.5202603,0.550474,0.5840967,0.6048763,0.6201448
0.8013042,0.7868076,0.7345983,0.6830643,0.6334695,0.5212933,0.3844703,0.2995837,0.222276,0.505294,0.3795139,0.3121277,0.2541413,0.5237697,0.4067107,0.3365618,0.2727305,0.5692158,0.4861525,0.4353342,0.3851419
6.606108E-07,-0.05380644,-0.08836765,-0.1174428,-0.1462357,-0.06762055,-0.1043345,-0.1324525,-0.1548708,-0.06947606,-0.105063,-0.1319159,-0.152363,-0.07651091,-0.1147489,-0.1344426,-0.1485008,-0.08790731,-0.1259258,-0.1403287,-0.1489758
0.481114,0.3877103,0.3046961,0.246258,0.1970734,0.3606358,0.3374355,0.3227558,0.3095616,0.4294748,0.4241617,0.4246474,0.4244001,0.4937055,0.508823,0.5168229,0.5187908,0.553281,0.5845138,0.6015446,0.6122941
0.8044367,0.7887949,0.7361192,0.6850041,0.6305831,0.5186753,0.3883471,0.3079577,0.2389523,0.5023041,0.3695617,0.3070159,0.2657642,0.5219474,0.4081163,0.3437144,0.2937443,0.5701736,0.4903991,0.442782,0.4013557
6.18139E-07,-0.05128095,-0.08492961,-0.1135574,-0.1419689,-0.06612521,-0.1036154,-0.1328338,-0.1556145,-0.06941533,-0.1071885,-0.1353027,-0.1550432,-0.07754165,-0.1164256,-0.1367857,-0.1503599,-0.08974075,-0.1274342,-0.1418196,-0.1500405
0.4791776,0.3872038,0.3051135,0.2480317,0.1971124,0.3613539,0.3382694,0.3244556,0.3134507,0.4306663,0.424791,0.425815,0.4273978,0.4948816,0.5097232,0.5184196,0.5218129,0.5544028,0.5841839,0.6007501,0.6114466
0.8023247,0.787697,0.7353519,0.6852549,0.634117,0.5167798,0.3874141,0.3092066,0.2412086,0.5019591,0.3746688,0.310851,0.2650612,0.5231206,0.4087732,0.3451314,0.2945689,0.571676,0.4909499,0.4435543,0.4012285
6.41855E-07,-0.05336093,-0.08862277,-0.1182051,-0.1475443,-0.06978388,-0.1077461,-0.1368129,-0.1593311,-0.07185394,-0.1093792,-0.1370605,-0.1569729,-0.07890883,-0.1180047,-0.1387592,-0.1527731,-0.09007838,-0.1282843,-0.1434814,-0.1522972
